preco_custo_unitario,observacoes,codigo,tipo,preco_venda_unitario,itens_grupo,organization_id,quantidade_inicial_estoque,nome,id,categoria_id,controlar_estoque,created_date,updated_date,created_by_id,created_by,is_sample
"","","853","grupo","","[{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""BANHO TERMICO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":380,""unidade_medida"":""unidade"",""preco_custo"":280,""quantidade"":1,""descricao"":""RETIFICAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":1400,""unidade_medida"":""unidade"",""preco_custo"":700,""quantidade"":1,""descricao"":""ENCAMISAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":350,""unidade_medida"":""unidade"",""preco_custo"":190,""quantidade"":1,""descricao"":""RETIFICAR VIRABREQUIM"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":360,""unidade_medida"":""unidade"",""preco_custo"":248,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. MANCAES IMPORTADO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":460,""unidade_medida"":""unidade"",""preco_custo"":343,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. BIELA IMPORTADO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":180,""quantidade"":1,""descricao"":""MONTAR PISTÕES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""APLAINAR BLOCO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":250,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""LIMPEZA DO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""DESMONTAR MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":420,""unidade_medida"":""unidade"",""preco_custo"":200,""quantidade"":1,""descricao"":""ANEIS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":250,""unidade_medida"":""unidade"",""preco_custo"":180,""quantidade"":1,""descricao"":""SERVIÇO DE TORNO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":640,""unidade_medida"":""unidade"",""preco_custo"":320,""quantidade"":1,""descricao"":""PISTOES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":43,""quantidade"":1,""descricao"":""BRONZINA DE BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":190,""unidade_medida"":""unidade"",""preco_custo"":92,""quantidade"":1,""descricao"":""BRONZINA DE MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":60,""unidade_medida"":""unidade"",""preco_custo"":25,""quantidade"":1,""descricao"":""ENCOSTO DO MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":450,""unidade_medida"":""unidade"",""preco_custo"":600,""quantidade"":1,""descricao"":""REFORÇO CAMISA 3C"",""controlar_estoque"":false}]","69864e74fb6fe137d3577c07","0","MOTOR VERSA 3C","698cb411c48c7afb98f8455e","6940319672e01f6fc61cbbf2","false","2026-02-11T16:53:37.760000","2026-02-16T14:30:40.512000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"0","","852","unitario","120","[]","69864e74fb6fe137d3577c07","0","BANHO/DESMONTAGEM","6985e496d0f9c4840e0e7165","693c8f05b2a7d107b2312ff9","false","2026-02-06T12:54:46.080000","2026-02-16T14:30:40.500000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"","","851","grupo","","[{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""BANHO TERMICO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":380,""unidade_medida"":""unidade"",""preco_custo"":280,""quantidade"":1,""descricao"":""RETIFICAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":350,""unidade_medida"":""unidade"",""preco_custo"":190,""quantidade"":1,""descricao"":""RETIFICAR VIRABREQUIM"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":180,""quantidade"":1,""descricao"":""MONTAR PISTÕES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. MANCAES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""APLAINAR BLOCO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":300,""unidade_medida"":""unidade"",""preco_custo"":30,""quantidade"":1,""descricao"":""LIMPEZA DO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""DESMONTAR MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":710,""unidade_medida"":""unidade"",""preco_custo"":351,""quantidade"":1,""descricao"":""PISTOES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":436,""unidade_medida"":""unidade"",""preco_custo"":218,""quantidade"":1,""descricao"":""ANEIS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":49,""quantidade"":1,""descricao"":""BRONZINA DE BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":152,""unidade_medida"":""unidade"",""preco_custo"":76,""quantidade"":1,""descricao"":""BRONZINA DE MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":15,""unidade_medida"":""unidade"",""preco_custo"":2,""quantidade"":8,""descricao"":""SELOS COLOCADOS ( MOTOR )"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":40,""unidade_medida"":""unidade"",""preco_custo"":10,""quantidade"":1,""descricao"":""SELO CANECO FIRE"",""controlar_estoque"":false}]","69864e74fb6fe137d3577c07","0","MOTOR EVO 1.48V ","6984f5dc4b77797945223b79","6940319672e01f6fc61cbbf2","false","2026-02-05T19:56:12.820000","2026-02-16T14:30:40.583000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"","","850","grupo","","[{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""BANHO TERMICO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":380,""unidade_medida"":""unidade"",""preco_custo"":280,""quantidade"":1,""descricao"":""RETIFICAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":350,""unidade_medida"":""unidade"",""preco_custo"":190,""quantidade"":1,""descricao"":""RETIFICAR VIRABREQUIM"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":180,""quantidade"":1,""descricao"":""MONTAR PISTÕES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. MANCAES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""APLAINAR BLOCO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":300,""unidade_medida"":""unidade"",""preco_custo"":30,""quantidade"":1,""descricao"":""LIMPEZA DO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""DESMONTAR MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":710,""unidade_medida"":""unidade"",""preco_custo"":351,""quantidade"":1,""descricao"":""PISTOES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":436,""unidade_medida"":""unidade"",""preco_custo"":218,""quantidade"":1,""descricao"":""ANEIS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":49,""quantidade"":1,""descricao"":""BRONZINA DE BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":152,""unidade_medida"":""unidade"",""preco_custo"":76,""quantidade"":1,""descricao"":""BRONZINA DE MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":15,""unidade_medida"":""unidade"",""preco_custo"":2,""quantidade"":8,""descricao"":""SELOS COLOCADOS ( MOTOR )"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":40,""unidade_medida"":""unidade"",""preco_custo"":10,""quantidade"":1,""descricao"":""SELO CANECO FIRE"",""controlar_estoque"":false}]","69864e74fb6fe137d3577c07","0","MOTOR EVO 1.0 8V ","6984f5c537fad6af30fcfafd","6940319672e01f6fc61cbbf2","false","2026-02-05T19:55:49.922000","2026-02-16T14:30:40.499000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"0","","849","unitario","1","[]","69864e74fb6fe137d3577c07","0","RETENTOR DE VALVULA","6983aef5c3f9863acf2a1664","693c8f05b2a7d107b2312ff9","false","2026-02-04T20:41:25.233000","2026-02-16T14:30:40.588000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"0","","848","unitario","1","[]","69864e74fb6fe137d3577c07","0","RETENTOR DE COMANDO","698234785e0840495242f430","693c8f05b2a7d107b2312ff9","false","2026-02-03T17:46:32.289000","2026-02-16T14:30:40.584000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"","","847","grupo","","[{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""BANHO TERMICO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":380,""unidade_medida"":""unidade"",""preco_custo"":280,""quantidade"":1,""descricao"":""RETIFICAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":1400,""unidade_medida"":""unidade"",""preco_custo"":700,""quantidade"":1,""descricao"":""ENCAMISAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":350,""unidade_medida"":""unidade"",""preco_custo"":190,""quantidade"":1,""descricao"":""RETIFICAR VIRABREQUIM"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":360,""unidade_medida"":""unidade"",""preco_custo"":248,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. MANCAES IMPORTADO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":460,""unidade_medida"":""unidade"",""preco_custo"":343,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. BIELA IMPORTADO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":120,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""MONTAR PISTÕES CHAVETA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""APLAINAR BLOCO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":250,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""LIMPEZA DO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""DESMONTAR MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":420,""unidade_medida"":""unidade"",""preco_custo"":200,""quantidade"":1,""descricao"":""ANEIS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":250,""unidade_medida"":""unidade"",""preco_custo"":180,""quantidade"":1,""descricao"":""SERVIÇO DE TORNO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":640,""unidade_medida"":""unidade"",""preco_custo"":320,""quantidade"":1,""descricao"":""PISTOES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":43,""quantidade"":1,""descricao"":""BRONZINA DE BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":190,""unidade_medida"":""unidade"",""preco_custo"":92,""quantidade"":1,""descricao"":""BRONZINA DE MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":60,""unidade_medida"":""unidade"",""preco_custo"":25,""quantidade"":1,""descricao"":""ENCOSTO DO MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":600,""unidade_medida"":""unidade"",""preco_custo"":450,""quantidade"":1,""descricao"":""REFORÇO CAMISA 3C"",""controlar_estoque"":false}]","69864e74fb6fe137d3577c07","0","MOTOR UP 3C","6981d66f41757b591c672260","6940319672e01f6fc61cbbf2","false","2026-02-03T11:05:19.444000","2026-02-16T14:30:40.593000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"","","846","grupo","","[{""quantidade_inicial_estoque"":0,""preco_venda"":1,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""ENCOSTO DO MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":1,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""BRONZINA DE MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":1,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""BRONZINA DE BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":1,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""ANEIS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":1,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""PISTOES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""DESMONTAR MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":250,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""LIMPEZA DO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""APLAINAR BLOCO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":460,""unidade_medida"":""unidade"",""preco_custo"":343,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. MANCAES IMPORTADO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":360,""unidade_medida"":""unidade"",""preco_custo"":248,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. BIELA IMPORTADO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":350,""unidade_medida"":""unidade"",""preco_custo"":190,""quantidade"":1,""descricao"":""RETIFICAR VIRABREQUIM"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":380,""unidade_medida"":""unidade"",""preco_custo"":280,""quantidade"":1,""descricao"":""RETIFICAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""BANHO TERMICO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":250,""unidade_medida"":""un"",""preco_custo"":180,""quantidade"":1,""descricao"":""MONTAR PISTÕES ( FOGO )"",""controlar_estoque"":false}]","69864e74fb6fe137d3577c07","0","MOTOR HR-V 16V","698091ebd6034bf34d650b72","6940319672e01f6fc61cbbf2","false","2026-02-02T12:00:43.730000","2026-02-16T14:30:40.576000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"","","845","grupo","","[{""quantidade_inicial_estoque"":0,""preco_venda"":12,""unidade_medida"":""un"",""preco_custo"":3.33,""quantidade"":16,""descricao"":""RETENTOR DE VALVULAS CIVIC 055108010"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":150,""unidade_medida"":""un"",""preco_custo"":70,""quantidade"":1,""descricao"":""SOLDAR CABEÇOTE"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":15,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":1,""descricao"":""ROSCA COLOCADA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":120,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":1,""descricao"":""REGULAR CABEÇOTE"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":150,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":1,""descricao"":""MONTAR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":6.25,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":16,""descricao"":""RETIFICAR VALVULAS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":6.25,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":16,""descricao"":""RETIFICAR SEDES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":120,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":1,""descricao"":""JATO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":70,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":1,""descricao"":""BANHO CABEÇOTE"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":1,""descricao"":""APLAINAR CABECOTE 16V"",""controlar_estoque"":false}]","69864e74fb6fe137d3577c07","0","CABEÇOTE HR-V 16V","69809036e00b59ecf79f7220","693c8f05b2a7d107b2312ff9","false","2026-02-02T11:53:26.291000","2026-02-16T14:30:40.604000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"","","844","grupo","","[{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""BANHO TERMICO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":380,""unidade_medida"":""unidade"",""preco_custo"":280,""quantidade"":1,""descricao"":""RETIFICAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":350,""unidade_medida"":""unidade"",""preco_custo"":190,""quantidade"":1,""descricao"":""RETIFICAR VIRABREQUIM"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":180,""quantidade"":1,""descricao"":""MONTAR PISTÕES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. MANCAES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""APLAINAR BLOCO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":300,""unidade_medida"":""unidade"",""preco_custo"":30,""quantidade"":1,""descricao"":""LIMPEZA DO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""DESMONTAR MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":710,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""PISTOES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":436,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""ANEIS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""BRONZINA DE BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":152,""unidade_medida"":""unidade"",""preco_custo"":1,""quantidade"":1,""descricao"":""BRONZINA DE MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":1,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":7,""descricao"":""ARRUELA DE ENCOSTO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":1,""unidade_medida"":""un"",""preco_custo"":1,""quantidade"":1,""descricao"":""KIT CAMISA / PISTAO / ANEL"",""controlar_estoque"":false}]","69864e74fb6fe137d3577c07","0","MOTOR CHT 1.6","697ce42f98285b8b0888508f","6940319672e01f6fc61cbbf2","false","2026-01-30T17:02:39.626000","2026-02-16T14:30:40.739000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"","","843","grupo","","[{""quantidade_inicial_estoque"":0,""preco_venda"":50,""unidade_medida"":""unidade"",""preco_custo"":25,""quantidade"":1,""descricao"":""ENCOSTO DO MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":120,""unidade_medida"":""unidade"",""preco_custo"":60,""quantidade"":1,""descricao"":""BRONZINA DE MANCAL"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":40,""quantidade"":1,""descricao"":""BRONZINA DE BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":445,""unidade_medida"":""unidade"",""preco_custo"":221,""quantidade"":1,""descricao"":""ANEIS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":665,""unidade_medida"":""unidade"",""preco_custo"":332,""quantidade"":1,""descricao"":""PISTOES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":100,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""DESMONTAR MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":250,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""LIMPEZA DO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""APLAINAR BLOCO"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. MANCAES"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":200,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""EXAMINAR/AJUSTAR ALOJ. BIELA"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":350,""unidade_medida"":""unidade"",""preco_custo"":190,""quantidade"":1,""descricao"":""RETIFICAR VIRABREQUIM"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":380,""unidade_medida"":""unidade"",""preco_custo"":280,""quantidade"":1,""descricao"":""RETIFICAR CILINDROS"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":215,""unidade_medida"":""unidade"",""preco_custo"":0,""quantidade"":1,""descricao"":""BANHO TERMICO MOTOR"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":250,""unidade_medida"":""un"",""preco_custo"":180,""quantidade"":1,""descricao"":""MONTAR PISTÕES ( FOGO )"",""controlar_estoque"":false},{""quantidade_inicial_estoque"":0,""preco_venda"":280,""unidade_medida"":""un"",""preco_custo"":0,""quantidade"":1,""descricao"":""VALVULA DE ALIVIO ( MOTOR )"",""controlar_estoque"":false}]","69864e74fb6fe137d3577c07","0","MOTOR ZETEC 1.0 FLEX","697b88886f18920147f301c0","6940319672e01f6fc61cbbf2","false","2026-01-29T16:19:20.858000","2026-02-16T14:30:40.610000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
